player_id,pos,age,g,mp,fg,fga,x3p,x2p,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,pred_pos,score
4704,SF,27.0,7,134.0,14,36,3.0,11,4,7,8.0,16.0,24.0,11,4.0,1.0,2.0,13,35,SG,7
4528,SF,27.0,23,107.0,7,27,5.0,2,1,2,2.0,15.0,17.0,9,4.0,4.0,2.0,7,20,SG,6
4698,PF,26.0,40,1036.0,194,420,104.0,90,68,86,30.0,124.0,154.0,66,38.0,14.0,20.0,70,560,SF,5
4943,SF,28.0,42,653.0,61,159,40.0,21,17,21,35.0,55.0,90.0,43,35.0,13.0,19.0,87,179,SG,4
4734,SG,26.0,49,1097.0,108,249,52.0,56,20,23,43.0,188.0,231.0,70,50.0,13.0,29.0,73,288,SF,4
4023,SF,33.0,44,1482.0,317,625,23.0,294,298,350,97.0,166.0,263.0,223,88.0,16.0,74.0,57,955,SG,4
5055,SF,23.0,13,181.0,25,48,2.0,23,12,16,12.0,26.0,38.0,8,8.0,0.0,4.0,15,64,SG,4
4189,SF,29.0,8,146.0,15,30,6.0,9,8,8,6.0,13.0,19.0,8,11.0,0.0,4.0,7,44,SG,4
4194,SF,31.0,58,1764.0,133,337,105.0,28,24,35,28.0,173.0,201.0,80,45.0,13.0,27.0,130,395,SF,4
5003,PF,25.0,57,903.0,127,281,97.0,30,10,15,25.0,124.0,149.0,42,17.0,12.0,19.0,73,361,SF,3
4684,SF,28.0,43,772.0,100,192,52.0,48,29,39,26.0,84.0,110.0,38,19.0,15.0,17.0,62,281,SF,3
4525,SF,27.0,51,1704.0,183,363,34.0,149,87,119,95.0,322.0,417.0,200,54.0,9.0,79.0,133,487,PF,3
4658,SF,26.0,118,4278.0,762,1628,218.0,544,338,378,126.0,398.0,524.0,420,138.0,96.0,170.0,240,2080,SG,3
4817,SF,24.0,19,404.0,32,88,18.0,14,16,21,21.0,57.0,78.0,26,11.0,9.0,10.0,34,98,SF,3
4838,SF,22.0,61,1295.0,139,284,47.0,92,61,83,39.0,116.0,155.0,70,44.0,26.0,37.0,118,386,SF,3
4261,SF,35.0,25,563.0,53,140,38.0,15,11,13,8.0,64.0,72.0,81,14.0,3.0,29.0,40,155,PG,3
4354,SG,30.0,41,1043.0,124,314,85.0,39,17,28,35.0,173.0,208.0,53,30.0,5.0,25.0,44,350,SF,3
4032,SF,31.0,34,1101.0,274,551,57.0,217,147,169,42.0,169.0,211.0,137,47.0,18.0,51.0,48,752,SF,3
4841,PF,22.0,58,1770.0,258,501,72.0,186,74,100,75.0,150.0,225.0,118,55.0,57.0,84.0,202,662,SF,2
5000,SG,22.0,49,1479.0,175,393,89.0,86,56,70,40.0,128.0,168.0,94,32.0,20.0,50.0,125,495,SF,2
4678,SF,23.0,53,1279.0,141,322,67.0,74,26,27,48.0,178.0,226.0,57,39.0,8.0,37.0,81,375,SF,2
4939,SF,24.0,43,1239.0,147,333,32.0,115,89,119,59.0,105.0,164.0,93,72.0,28.0,56.0,141,415,SG,2
4696,PF,27.0,49,1485.0,187,412,65.0,122,55,72,69.0,187.0,256.0,79,51.0,20.0,56.0,108,494,SF,2
4697,SF,23.0,46,1014.0,148,326,48.0,100,60,68,16.0,58.0,74.0,50,36.0,18.0,32.0,78,404,SG,2
4933,SF,21.0,58,1924.0,400,826,96.0,304,200,241,53.0,175.0,228.0,205,54.0,11.0,124.0,133,1096,SG,2
4920,SF,23.0,50,1360.0,165,344,93.0,72,51,59,20.0,115.0,135.0,62,29.0,6.0,39.0,67,474,SG,2
5027,SF,19.0,55,1122.0,203,426,82.0,121,26,30,25.0,89.0,114.0,55,38.0,7.0,33.0,67,514,SG,2
4725,SF,25.0,118,3100.0,456,1016,134.0,322,178,210,96.0,470.0,566.0,230,134.0,58.0,160.0,330,1224,SF,2
4919,SF,25.0,36,694.0,94,261,41.0,53,55,66,15.0,73.0,88.0,53,18.0,8.0,33.0,54,284,SG,2
4900,SG,24.0,46,846.0,112,222,32.0,80,39,47,48.0,98.0,146.0,62,21.0,8.0,37.0,74,295,SF,2
4739,SF,29.0,62,780.0,72,142,10.0,62,22,30,30.0,112.0,142.0,52,22.0,14.0,36.0,94,176,SF,2
4882,SF,23.0,108,3078.0,500,1238,208.0,292,362,420,124.0,380.0,504.0,170,100.0,26.0,112.0,174,1570,SF,2
5016,SF,22.0,56,1643.0,249,518,124.0,125,102,112,43.0,162.0,205.0,71,56.0,29.0,45.0,116,724,SF,2
4754,SG,23.0,50,1494.0,238,578,94.0,144,130,172,68.0,138.0,206.0,112,52.0,13.0,67.0,164,700,SF,2
4763,SF,26.0,57,1722.0,252,625,148.0,104,66,75,40.0,165.0,205.0,125,37.0,9.0,57.0,121,718,SG,2
5014,PF,22.0,42,680.0,85,151,16.0,69,45,61,27.0,113.0,140.0,69,15.0,6.0,40.0,78,231,SF,2
4770,SF,22.0,37,620.0,81,174,38.0,43,20,32,18.0,72.0,90.0,34,11.0,12.0,21.0,38,220,SF,2
4777,SF,24.0,49,786.0,85,219,39.0,46,61,88,44.0,122.0,166.0,26,28.0,8.0,21.0,64,270,PF,2
5006,PF,21.0,56,1971.0,338,739,52.0,286,146,190,134.0,266.0,400.0,272,57.0,48.0,114.0,122,874,SF,2
4783,SG,23.0,32,646.0,100,204,13.0,87,24,37,46.0,46.0,92.0,43,16.0,11.0,22.0,55,237,SF,2
4791,SG,26.0,60,1412.0,213,407,58.0,155,68,88,57.0,168.0,225.0,130,32.0,19.0,57.0,108,552,SF,2
4805,SF,23.0,53,1300.0,178,426,81.0,97,84,97,43.0,156.0,199.0,65,41.0,23.0,49.0,180,521,PF,2
4871,PF,24.0,45,669.0,106,255,53.0,53,23,31,21.0,118.0,139.0,38,14.0,7.0,21.0,45,288,SF,2
4809,PF,30.0,41,411.0,51,84,3.0,48,24,29,22.0,35.0,57.0,20,5.0,8.0,9.0,48,129,SF,2
4810,SF,25.0,43,837.0,112,221,58.0,54,28,39,33.0,106.0,139.0,73,22.0,11.0,42.0,99,310,SF,2
4865,SF,25.0,54,1345.0,183,428,54.0,129,103,133,37.0,163.0,200.0,136,45.0,13.0,69.0,84,523,SG,2
4823,SF,22.0,56,1472.0,182,419,50.0,132,94,125,60.0,290.0,350.0,141,50.0,27.0,81.0,163,508,PF,2
4988,SF,25.0,64,606.0,80,214,64.0,16,20,24,8.0,42.0,50.0,30,10.0,2.0,14.0,54,244,SG,2
5034,SF,20.0,34,549.0,50,122,33.0,17,11,13,24.0,52.0,76.0,18,7.0,3.0,12.0,49,144,SF,2
4778,PF,24.0,59,1940.0,338,764,119.0,219,102,137,60.0,217.0,277.0,143,53.0,66.0,83.0,155,897,SF,2
4947,SF,21.0,55,790.0,112,235,23.0,89,40,61,41.0,172.0,213.0,50,25.0,24.0,27.0,78,287,PF,2
4223,SF,27.0,37,1190.0,250,529,89.0,161,44,72,61.0,125.0,186.0,85,45.0,28.0,48.0,107,633,SF,2
5073,SF,19.0,45,989.0,161,362,52.0,109,35,45,15.0,81.0,96.0,87,24.0,6.0,47.0,74,409,SG,2
4646,SF,27.0,45,904.0,140,284,26.0,114,58,74,45.0,105.0,150.0,51,31.0,12.0,35.0,45,364,SF,2
4341,SF,27.0,35,1141.0,263,624,80.0,183,100,140,52.0,127.0,179.0,42,55.0,13.0,44.0,104,706,SF,2
4338,SF,26.0,29,776.0,81,198,14.0,67,20,28,49.0,96.0,145.0,98,30.0,11.0,43.0,89,196,SG,2
5076,SG,19.0,35,498.0,43,103,26.0,17,14,16,7.0,67.0,74.0,19,8.0,7.0,13.0,32,126,SF,2
4278,C,28.0,14,152.0,12,30,1.0,11,7,10,7.0,30.0,37.0,7,13.0,9.0,8.0,25,32,SF,2
5082,SF,19.0,19,284.0,32,77,13.0,19,2,5,8.0,41.0,49.0,26,5.0,6.0,12.0,22,79,SG,2
4107,SF,31.0,17,364.0,83,197,24.0,59,41,44,10.0,55.0,65.0,67,11.0,3.0,34.0,36,231,PG,2
